,video_id,video_title,comment
148,DxREm3s1scA,"Elon Musk: SpaceX, Mars, Tesla Autopilot, Self-Driving, Robotics, and AI | Lex Fridman Podcast #252","Lex: [esoteric question about literal rocket science]
Elon: [in-depth answer, exploring multiple tangents]
Lex: what is love?
Elon: now you're asking really perplexing questions"
149,DxREm3s1scA,"Elon Musk: SpaceX, Mars, Tesla Autopilot, Self-Driving, Robotics, and AI | Lex Fridman Podcast #252",Lex has been going insane with the guest he’s brought on recently.
150,DxREm3s1scA,"Elon Musk: SpaceX, Mars, Tesla Autopilot, Self-Driving, Robotics, and AI | Lex Fridman Podcast #252","""Quitting is not in my nature, fuck that we're getting it done"" wow, words to live by"
151,DxREm3s1scA,"Elon Musk: SpaceX, Mars, Tesla Autopilot, Self-Driving, Robotics, and AI | Lex Fridman Podcast #252","Two years ago dude said they probably won't succed to land booster on chopsticks first time, and now here we are, two years later, they did it. THEY DID IT ON THE FIRST TRY. Amazing stuff."
152,DxREm3s1scA,"Elon Musk: SpaceX, Mars, Tesla Autopilot, Self-Driving, Robotics, and AI | Lex Fridman Podcast #252","""I dont care about optimism or pessimism.we're gonna get it done."" Great quote"
153,DxREm3s1scA,"Elon Musk: SpaceX, Mars, Tesla Autopilot, Self-Driving, Robotics, and AI | Lex Fridman Podcast #252",I am so happy  that this is available to general public and I am able to view it for free. Every podcast of yours is a gem and I can't express my gratitude enough for all of your work.
154,DxREm3s1scA,"Elon Musk: SpaceX, Mars, Tesla Autopilot, Self-Driving, Robotics, and AI | Lex Fridman Podcast #252","10-15 years ago, you wouldn’t even have dreamed one of the most powerful, richest, smartest, most influential people could have a simple conversation in front of your screen like this and drop so much valuable information."
155,DxREm3s1scA,"Elon Musk: SpaceX, Mars, Tesla Autopilot, Self-Driving, Robotics, and AI | Lex Fridman Podcast #252",This the the best conversation I have heard between two brilliant minds that exposes the reality of our economic environment. Elon Musk is amazing in the way he sees things - great insight.
156,DxREm3s1scA,"Elon Musk: SpaceX, Mars, Tesla Autopilot, Self-Driving, Robotics, and AI | Lex Fridman Podcast #252","My husband and I are listening to this (long-awaited!) interview while driving across California for our vacation. Our 3.5 y.o old has fallen asleep, and we can enjoy the episode together! Such a great holiday treat!
Oh, and Elon’s pauses make us think whether sth is bad with our Internet connection, or he’s taking time to think. Apparently, the latter 😄 I wish I could learn how not to be afraid taking long pauses during the interviews and meetings😃"
157,DxREm3s1scA,"Elon Musk: SpaceX, Mars, Tesla Autopilot, Self-Driving, Robotics, and AI | Lex Fridman Podcast #252",The difference in how he handles these interviews is a completely different level than his first one on JRE. Glad to see the growth.
158,DxREm3s1scA,"Elon Musk: SpaceX, Mars, Tesla Autopilot, Self-Driving, Robotics, and AI | Lex Fridman Podcast #252",Getting Musk to be in the same place for nearly 3 hours is an incredible feat. Keeping engaged with him for that same amount of time is beyond impressive.
159,DxREm3s1scA,"Elon Musk: SpaceX, Mars, Tesla Autopilot, Self-Driving, Robotics, and AI | Lex Fridman Podcast #252","I live in an area with snow and ice. My lane change and variable cruise control sensors, cameras all get blocked. Sometimes you can’t see where your lane is.  Navigation Maps are not accurate and sometimes have wrong speed. 

How do you plan on dealing with these challenges?

I hit a deer lately, does it help reduce the chance of hitting people, cars t-boning and or animals etc etc that jump in your path?"
160,DxREm3s1scA,"Elon Musk: SpaceX, Mars, Tesla Autopilot, Self-Driving, Robotics, and AI | Lex Fridman Podcast #252",Great podcast to end the year 2021. Listening to this 2h30m conversation feels like as a 5min. But it packs information of a thick book. Thanks a lot Elon Musk and Lex Fridman.
161,DxREm3s1scA,"Elon Musk: SpaceX, Mars, Tesla Autopilot, Self-Driving, Robotics, and AI | Lex Fridman Podcast #252",I’m 30 seconds in and I can already tell this is gonna be fun
162,DxREm3s1scA,"Elon Musk: SpaceX, Mars, Tesla Autopilot, Self-Driving, Robotics, and AI | Lex Fridman Podcast #252","Mr. Musk has been generous with his time in these interviews. Very interesting,  thanks Lex."
163,DxREm3s1scA,"Elon Musk: SpaceX, Mars, Tesla Autopilot, Self-Driving, Robotics, and AI | Lex Fridman Podcast #252",I love the long silent pauses before certain answers…that is a man who is actually using his brain to think!
164,DxREm3s1scA,"Elon Musk: SpaceX, Mars, Tesla Autopilot, Self-Driving, Robotics, and AI | Lex Fridman Podcast #252","I just love the Musk pauses, less nonsense would be spoken if more of us practised this trait."
165,DxREm3s1scA,"Elon Musk: SpaceX, Mars, Tesla Autopilot, Self-Driving, Robotics, and AI | Lex Fridman Podcast #252","This is the only interview-based podcast that I've found actually useful. I don't really understand how people survive in this space just by being empathic. Lex has depth on what he brings to the table and clearly it's not because he comes from a software development background, but because he tries to be something else and better. Keep going with the good work."
166,DxREm3s1scA,"Elon Musk: SpaceX, Mars, Tesla Autopilot, Self-Driving, Robotics, and AI | Lex Fridman Podcast #252",I had no idea Lex Fridman was an instructor at MIT teaching machine learning for self driving. He was incredibly disciplined in asking interesting questions but avoiding PhD level discussion
167,DxREm3s1scA,"Elon Musk: SpaceX, Mars, Tesla Autopilot, Self-Driving, Robotics, and AI | Lex Fridman Podcast #252",Another great episode Lex!
168,DxREm3s1scA,"Elon Musk: SpaceX, Mars, Tesla Autopilot, Self-Driving, Robotics, and AI | Lex Fridman Podcast #252",What’s nice about lex interviews compared to others with Elon is Lex ask real questions and dive deep. That’s why I appreciate this podcast.
169,DxREm3s1scA,"Elon Musk: SpaceX, Mars, Tesla Autopilot, Self-Driving, Robotics, and AI | Lex Fridman Podcast #252","Lex, one of the best things about your interviews with Elon is your ability to ask him the kinda questions that he normally doesn’t get asked in interviews. Because of your expertise in AI, engineering, robotics, you can really ask the kinda questions most interviewers aren’t able to and it gives Elon the chance to expand on these complex things publicly."
170,DxREm3s1scA,"Elon Musk: SpaceX, Mars, Tesla Autopilot, Self-Driving, Robotics, and AI | Lex Fridman Podcast #252","""You can't erase history. You can just become better in the future."" ~ Lex ""That's Beautiful Man"" Fridman
 If most of us tried to be a little better each day, our future will be gold."
171,DxREm3s1scA,"Elon Musk: SpaceX, Mars, Tesla Autopilot, Self-Driving, Robotics, and AI | Lex Fridman Podcast #252",I am from Fukushima and Soma-city that Elon donated is close to my grand parents hometown. I am so grateful and appreciative to know that Elon visited Fukushima and kindly donated. We did not know that fact until today. After 13 years later.. Thank you so much Elon and thank you for doing this Lex-san. Much love and respect from Japa🗾本当にありがとう！！
172,DxREm3s1scA,"Elon Musk: SpaceX, Mars, Tesla Autopilot, Self-Driving, Robotics, and AI | Lex Fridman Podcast #252","Lex I have only recently learned of your podcasts and have so enjoyed every interview I’ve listened to. You certainly have a gift. Every interview is so relaxed and even keeled, you get a chance to really see your guests let down and enjoy themselves. Very well done."
173,DxREm3s1scA,"Elon Musk: SpaceX, Mars, Tesla Autopilot, Self-Driving, Robotics, and AI | Lex Fridman Podcast #252","I'm so happy to see Elon in such a good mood! He seems to be happy in life at the minute, good for him!"
174,DxREm3s1scA,"Elon Musk: SpaceX, Mars, Tesla Autopilot, Self-Driving, Robotics, and AI | Lex Fridman Podcast #252","So awesome that Elon is chilled out and having fun with Lex, such a different energy to other interviews. You rock, Lex. Can’t wait to see what you do in 2022."
175,DxREm3s1scA,"Elon Musk: SpaceX, Mars, Tesla Autopilot, Self-Driving, Robotics, and AI | Lex Fridman Podcast #252",@17:07. WOW!!! Congrats brother! I was there in south padre for the first successful catch!!! How inspiring!!!!!
176,DxREm3s1scA,"Elon Musk: SpaceX, Mars, Tesla Autopilot, Self-Driving, Robotics, and AI | Lex Fridman Podcast #252",Love how humble and down to mars both of them are
177,DxREm3s1scA,"Elon Musk: SpaceX, Mars, Tesla Autopilot, Self-Driving, Robotics, and AI | Lex Fridman Podcast #252","It's interesting to see the differences in dialogue between Elon with Rogan & Elon with Lex. Both are great interviewers in their own right, but you can see that Lex is in a better position to understand the complexities of what Elon is breaking down from a technical standpoint. It's clear Elon really enjoys this interview- Lex speaks his language."
178,DxREm3s1scA,"Elon Musk: SpaceX, Mars, Tesla Autopilot, Self-Driving, Robotics, and AI | Lex Fridman Podcast #252","It's incredible that AI has become this good now, these 2 robots are so lifelike."
179,DxREm3s1scA,"Elon Musk: SpaceX, Mars, Tesla Autopilot, Self-Driving, Robotics, and AI | Lex Fridman Podcast #252",Ah two of my favourite people talking. Love this. Thanks 🙏
180,DxREm3s1scA,"Elon Musk: SpaceX, Mars, Tesla Autopilot, Self-Driving, Robotics, and AI | Lex Fridman Podcast #252","Lex thank you for all the content and conversations that you put out. You remain the best podcast for so many reasons but first and foremost this podcast is an inspiration for many of us dreamers and believers. You're changing the world with every video, thank you"
181,DxREm3s1scA,"Elon Musk: SpaceX, Mars, Tesla Autopilot, Self-Driving, Robotics, and AI | Lex Fridman Podcast #252","Hey Elon, I‘m german and i thank you a lot for giving me the chance to work in the new tesla gigafactory here in germany. I will do my best to study on the side and help change something big ❤️ Someday i‘ll shake hands with you and we do even more for this world and to safe her 💪🏽"
182,DxREm3s1scA,"Elon Musk: SpaceX, Mars, Tesla Autopilot, Self-Driving, Robotics, and AI | Lex Fridman Podcast #252",This upload feels like a late christmas present!
183,DxREm3s1scA,"Elon Musk: SpaceX, Mars, Tesla Autopilot, Self-Driving, Robotics, and AI | Lex Fridman Podcast #252",I love the interviewer’s questions! They are broad but focused. Nice job man
184,DxREm3s1scA,"Elon Musk: SpaceX, Mars, Tesla Autopilot, Self-Driving, Robotics, and AI | Lex Fridman Podcast #252",I love how relaxed Elon was during this interview.
185,DxREm3s1scA,"Elon Musk: SpaceX, Mars, Tesla Autopilot, Self-Driving, Robotics, and AI | Lex Fridman Podcast #252",I cannot thank you enough for giving Elon time to think after you ask a question. I’m so tired of these interviewers not knowing what to do with more than 3 seconds of silence and then just filling the empty space with random words.
186,DxREm3s1scA,"Elon Musk: SpaceX, Mars, Tesla Autopilot, Self-Driving, Robotics, and AI | Lex Fridman Podcast #252",An intelligent interviewer and a few good laughs .They covered a lot of ground. I think Elon actually enjoyed the interview  for once with someone who asked some entertaining and sensible questions.
187,DxREm3s1scA,"Elon Musk: SpaceX, Mars, Tesla Autopilot, Self-Driving, Robotics, and AI | Lex Fridman Podcast #252","I must have been living under a rock as I've never watched a lex fridman podcast before, but this was great content."
188,DxREm3s1scA,"Elon Musk: SpaceX, Mars, Tesla Autopilot, Self-Driving, Robotics, and AI | Lex Fridman Podcast #252","I absolutely love it when Elon does the thing where he pauses for 30secs before answering a question - it shows that humans need time to process information, as opposed to providing snap reactions"
189,DxREm3s1scA,"Elon Musk: SpaceX, Mars, Tesla Autopilot, Self-Driving, Robotics, and AI | Lex Fridman Podcast #252","Elon mentionning the fuel problems the German had during WW2 reminded me that the Nazis putting their hands on all the fuel they could find in occupy France was one of the reason for french engineer Louis Breguet to create an electric car back in 1941. My grand father had one, I remember seeing it as a kid. I think a few hundred models only were produced. It could go around 50km/hour and travel 100km distance on a charge, and I think it took 24 hours to recharge the battery... no Tesla super charger back then. LOL"
